hour,start_station_id,end_station_id,trip_count
2025-03-01T08:00:00,JC008,JC115,1
2025-03-01T08:00:00,JC009,JC115,1
2025-03-01T08:00:00,JC013,JC006,2
2025-03-01T08:00:00,JC013,JC027,1
2025-03-01T08:00:00,JC013,JC104,1
2025-03-01T08:00:00,JC013,JC115,1
2025-03-01T08:00:00,JC014,JC009,1
2025-03-01T08:00:00,JC014,JC023,1
2025-03-01T08:00:00,JC014,JC076,1
2025-03-01T08:00:00,JC014,JC102,1
2025-03-01T08:00:00,JC014,JC110,1
2025-03-01T08:00:00,JC020,JC115,2
2025-03-01T08:00:00,JC022,JC006,1
2025-03-01T08:00:00,JC027,JC009,1
2025-03-01T08:00:00,JC027,JC115,2
2025-03-01T08:00:00,JC034,HB202,1
2025-03-01T08:00:00,JC035,JC023,1
2025-03-01T08:00:00,JC052,JC014,1
2025-03-01T08:00:00,JC052,JC082,1
2025-03-01T08:00:00,JC052,JC104,1
2025-03-01T08:00:00,JC052,JC116,3
2025-03-01T08:00:00,JC053,JC093,1
2025-03-01T08:00:00,JC057,JC065,1
2025-03-01T08:00:00,JC057,JC098,1
2025-03-01T08:00:00,JC059,JC057,1
2025-03-01T08:00:00,JC059,JC098,1
2025-03-01T08:00:00,JC065,JC103,1
2025-03-01T08:00:00,JC066,JC008,1
2025-03-01T08:00:00,JC076,JC014,1
2025-03-01T08:00:00,JC081,JC074,1
2025-03-01T08:00:00,JC082,JC102,1
2025-03-01T08:00:00,JC084,JC115,1
2025-03-01T08:00:00,JC084,JC116,1
2025-03-01T08:00:00,JC095,JC006,1
2025-03-01T08:00:00,JC095,JC038,1
2025-03-01T08:00:00,JC102,JC115,1
2025-03-01T08:00:00,JC104,JC009,2
2025-03-01T08:00:00,JC105,HB101,1
2025-03-01T08:00:00,JC105,HB105,1
2025-03-01T08:00:00,JC109,JC110,1
2025-03-01T08:00:00,JC115,HB401,1
2025-03-01T08:00:00,JC115,JC072,1
2025-03-01T08:00:00,JC115,JC116,1
2025-03-01T09:00:00,HB101,JC008,1
2025-03-01T09:00:00,HB102,HB203,2
2025-03-01T09:00:00,HB105,HB506,1
2025-03-01T09:00:00,HB105,JC104,1
2025-03-01T09:00:00,HB201,HB602,1
2025-03-01T09:00:00,HB202,HB101,1
2025-03-01T09:00:00,HB202,HB601,2
2025-03-01T09:00:00,HB202,HB608,1
2025-03-01T09:00:00,HB202,HB611,1
2025-03-01T09:00:00,HB301,HB501,1
2025-03-01T09:00:00,HB301,HB611,1
2025-03-01T09:00:00,HB303,HB105,1
2025-03-01T09:00:00,HB303,HB610,1
2025-03-01T09:00:00,HB304,HB203,1
2025-03-01T09:00:00,HB305,HB105,1
2025-03-01T09:00:00,HB305,HB201,1
2025-03-01T09:00:00,HB401,JC098,1
2025-03-01T09:00:00,HB402,HB304,1
2025-03-01T09:00:00,HB402,HB602,1
2025-03-01T09:00:00,HB407,HB201,1
2025-03-01T09:00:00,HB407,HB506,1
2025-03-01T09:00:00,HB407,HB602,1
2025-03-01T09:00:00,HB408,HB402,1
2025-03-01T09:00:00,HB408,HB601,1
2025-03-01T09:00:00,HB501,HB203,1
2025-03-01T09:00:00,HB502,HB608,1
2025-03-01T09:00:00,HB505,HB407,1
2025-03-01T09:00:00,HB506,JC008,1
2025-03-01T09:00:00,HB508,HB105,1
2025-03-01T09:00:00,HB601,HB501,1
2025-03-01T09:00:00,HB601,HB609,1
2025-03-01T09:00:00,HB601,JC098,1
2025-03-01T09:00:00,HB603,HB303,1
2025-03-01T09:00:00,HB611,HB101,1
2025-03-01T09:00:00,JC006,HB508,1
2025-03-01T09:00:00,JC008,JC014,1
2025-03-01T09:00:00,JC008,JC027,1
2025-03-01T09:00:00,JC008,JC115,2
2025-03-01T09:00:00,JC008,JC116,2
2025-03-01T09:00:00,JC009,JC082,1
2025-03-01T09:00:00,JC009,JC099,1
2025-03-01T09:00:00,JC013,JC032,1
2025-03-01T09:00:00,JC014,JC053,1
2025-03-01T09:00:00,JC020,JC076,2
2025-03-01T09:00:00,JC020,JC109,1
2025-03-01T09:00:00,JC023,JC035,1
2025-03-01T09:00:00,JC024,HB202,1
2025-03-01T09:00:00,JC032,JC081,1
2025-03-01T09:00:00,JC035,JC082,1
2025-03-01T09:00:00,JC051,JC109,1
2025-03-01T09:00:00,JC052,JC115,1
2025-03-01T09:00:00,JC052,JC116,1
2025-03-01T09:00:00,JC053,HB101,1
2025-03-01T09:00:00,JC053,JC072,1
2025-03-01T09:00:00,JC055,JC055,1
2025-03-01T09:00:00,JC057,JC115,1
2025-03-01T09:00:00,JC063,JC077,2
2025-03-01T09:00:00,JC065,JC109,1
2025-03-01T09:00:00,JC072,JC002,1
2025-03-01T09:00:00,JC074,JC008,1
2025-03-01T09:00:00,JC074,JC075,1
2025-03-01T09:00:00,JC074,JC081,1
2025-03-01T09:00:00,JC074,JC102,1
2025-03-01T09:00:00,JC076,JC014,1
2025-03-01T09:00:00,JC076,JC115,1
2025-03-01T09:00:00,JC077,JC109,1
2025-03-01T09:00:00,JC077,JC116,1
2025-03-01T09:00:00,JC078,JC003,1
2025-03-01T09:00:00,JC078,JC052,1
2025-03-01T09:00:00,JC080,JC103,1
2025-03-01T09:00:00,JC082,JC035,1
2025-03-01T09:00:00,JC082,JC081,1
2025-03-01T09:00:00,JC084,JC115,1
2025-03-01T09:00:00,JC093,JC109,2
2025-03-01T09:00:00,JC094,JC099,1
2025-03-01T09:00:00,JC094,JC109,1
2025-03-01T09:00:00,JC098,JC008,1
2025-03-01T09:00:00,JC098,JC035,1
2025-03-01T09:00:00,JC098,JC116,1
2025-03-01T09:00:00,JC099,HB501,1
2025-03-01T09:00:00,JC099,JC115,1
2025-03-01T09:00:00,JC102,JC078,1
2025-03-01T09:00:00,JC102,JC116,1
2025-03-01T09:00:00,JC104,JC013,1
2025-03-01T09:00:00,JC104,JC072,1
2025-03-01T09:00:00,JC105,HB101,1
2025-03-01T09:00:00,JC105,HB102,2
2025-03-01T09:00:00,JC105,HB601,1
2025-03-01T09:00:00,JC105,HB603,2
2025-03-01T09:00:00,JC105,JC066,1
2025-03-01T09:00:00,JC105,JC115,1
2025-03-01T09:00:00,JC109,JC095,1
2025-03-01T09:00:00,JC115,JC013,1
2025-03-01T09:00:00,JC115,JC052,1
2025-03-01T09:00:00,JC115,JC115,2
2025-03-01T10:00:00,HB101,HB508,1
2025-03-01T10:00:00,HB102,HB203,1
2025-03-01T10:00:00,HB102,HB302,1
2025-03-01T10:00:00,HB102,HB305,1
2025-03-01T10:00:00,HB102,JC105,1
2025-03-01T10:00:00,HB105,HB201,1
2025-03-01T10:00:00,HB105,HB404,1
2025-03-01T10:00:00,HB105,HB603,1
2025-03-01T10:00:00,HB201,HB305,1
2025-03-01T10:00:00,HB201,HB402,1
2025-03-01T10:00:00,HB201,HB409,1
2025-03-01T10:00:00,HB201,HB609,1
2025-03-01T10:00:00,HB202,HB103,2
2025-03-01T10:00:00,HB203,HB303,1
2025-03-01T10:00:00,HB203,HB304,1
2025-03-01T10:00:00,HB203,HB501,1
2025-03-01T10:00:00,HB203,HB609,1
2025-03-01T10:00:00,HB301,HB508,1
2025-03-01T10:00:00,HB302,HB609,1
2025-03-01T10:00:00,HB303,HB203,1
2025-03-01T10:00:00,HB303,HB305,1
2025-03-01T10:00:00,HB303,HB505,1
2025-03-01T10:00:00,HB303,HB611,1
2025-03-01T10:00:00,HB304,HB303,1
2025-03-01T10:00:00,HB304,HB305,2
2025-03-01T10:00:00,HB401,HB101,2
2025-03-01T10:00:00,HB401,HB201,2
2025-03-01T10:00:00,HB401,HB303,1
2025-03-01T10:00:00,HB402,HB506,1
2025-03-01T10:00:00,HB402,HB608,1
2025-03-01T10:00:00,HB402,HB609,1
2025-03-01T10:00:00,HB404,HB401,1
2025-03-01T10:00:00,HB404,HB502,1
2025-03-01T10:00:00,HB404,HB506,1
2025-03-01T10:00:00,HB404,HB603,1
2025-03-01T10:00:00,HB407,HB101,1
2025-03-01T10:00:00,HB409,HB302,1
2025-03-01T10:00:00,HB409,JC008,1
2025-03-01T10:00:00,HB501,HB303,1
2025-03-01T10:00:00,HB501,HB505,1
2025-03-01T10:00:00,HB501,HB601,1
2025-03-01T10:00:00,HB501,HB608,1
2025-03-01T10:00:00,HB501,JC105,1
2025-03-01T10:00:00,HB502,HB103,1
2025-03-01T10:00:00,HB502,HB202,1
2025-03-01T10:00:00,HB502,HB304,2
2025-03-01T10:00:00,HB502,HB602,1
2025-03-01T10:00:00,HB502,JC110,1
2025-03-01T10:00:00,HB505,HB303,1
2025-03-01T10:00:00,HB506,HB105,1
2025-03-01T10:00:00,HB508,HB305,1
2025-03-01T10:00:00,HB601,HB203,1
2025-03-01T10:00:00,HB601,JC104,1
2025-03-01T10:00:00,HB602,HB201,1
2025-03-01T10:00:00,HB602,HB202,2
2025-03-01T10:00:00,HB603,HB506,1
2025-03-01T10:00:00,HB603,HB601,1
2025-03-01T10:00:00,HB603,HB610,1
2025-03-01T10:00:00,HB608,HB101,1
2025-03-01T10:00:00,HB609,HB201,1
2025-03-01T10:00:00,HB609,HB203,1
2025-03-01T10:00:00,HB609,HB302,1
2025-03-01T10:00:00,HB609,HB608,1
2025-03-01T10:00:00,HB609,JC006,1
2025-03-01T10:00:00,HB610,HB305,1
2025-03-01T10:00:00,HB610,HB506,1
2025-03-01T10:00:00,HB610,HB601,1
2025-03-01T10:00:00,HB610,HB603,1
2025-03-01T10:00:00,HB611,HB103,1
2025-03-01T10:00:00,HB611,HB303,1
2025-03-01T10:00:00,HB611,JC066,1
2025-03-01T10:00:00,JC003,JC013,1
2025-03-01T10:00:00,JC003,JC023,1
2025-03-01T10:00:00,JC003,JC066,1
2025-03-01T10:00:00,JC006,JC006,1
2025-03-01T10:00:00,JC006,JC035,2
2025-03-01T10:00:00,JC006,JC066,1
2025-03-01T10:00:00,JC008,HB506,1
2025-03-01T10:00:00,JC008,JC006,1
2025-03-01T10:00:00,JC008,JC066,1
2025-03-01T10:00:00,JC008,JC074,1
2025-03-01T10:00:00,JC009,JC023,1
2025-03-01T10:00:00,JC009,JC032,1
2025-03-01T10:00:00,JC009,JC082,1
2025-03-01T10:00:00,JC009,JC115,1
2025-03-01T10:00:00,JC013,JC013,1
2025-03-01T10:00:00,JC013,JC104,1
2025-03-01T10:00:00,JC013,JC116,1
2025-03-01T10:00:00,JC014,JC008,1
2025-03-01T10:00:00,JC014,JC052,1
2025-03-01T10:00:00,JC014,JC065,1
2025-03-01T10:00:00,JC014,JC076,1
2025-03-01T10:00:00,JC014,JC115,1
2025-03-01T10:00:00,JC019,JC103,1
2025-03-01T10:00:00,JC022,HB101,1
2025-03-01T10:00:00,JC022,JC103,1
2025-03-01T10:00:00,JC023,JC003,1
2025-03-01T10:00:00,JC023,JC009,1
2025-03-01T10:00:00,JC023,JC014,1
2025-03-01T10:00:00,JC023,JC074,1
2025-03-01T10:00:00,JC024,HB508,1
2025-03-01T10:00:00,JC027,JC008,1
2025-03-01T10:00:00,JC027,JC099,1
2025-03-01T10:00:00,JC032,JC019,1
2025-03-01T10:00:00,JC032,JC038,1
2025-03-01T10:00:00,JC032,JC081,1
2025-03-01T10:00:00,JC035,JC006,1
2025-03-01T10:00:00,JC035,JC008,1
2025-03-01T10:00:00,JC035,JC009,1
2025-03-01T10:00:00,JC038,JC095,1
2025-03-01T10:00:00,JC057,JC059,1
2025-03-01T10:00:00,JC066,JC014,1
2025-03-01T10:00:00,JC072,JC072,1
2025-03-01T10:00:00,JC075,HB409,1
2025-03-01T10:00:00,JC075,JC014,1
2025-03-01T10:00:00,JC076,JC115,1
2025-03-01T10:00:00,JC077,JC002,1
2025-03-01T10:00:00,JC078,JC032,1
2025-03-01T10:00:00,JC080,JC103,1
2025-03-01T10:00:00,JC082,JC013,1
2025-03-01T10:00:00,JC082,JC032,1
2025-03-01T10:00:00,JC082,JC115,1
2025-03-01T10:00:00,JC093,JC014,2
2025-03-01T10:00:00,JC093,JC093,1
2025-03-01T10:00:00,JC093,JC109,1
2025-03-01T10:00:00,JC094,HB103,1
2025-03-01T10:00:00,JC097,JC078,1
2025-03-01T10:00:00,JC097,JC082,1
2025-03-01T10:00:00,JC098,HB401,1
2025-03-01T10:00:00,JC099,JC027,1
2025-03-01T10:00:00,JC102,JC013,1
2025-03-01T10:00:00,JC103,JC019,1
2025-03-01T10:00:00,JC104,HB102,1
2025-03-01T10:00:00,JC104,JC110,1
2025-03-01T10:00:00,JC105,HB101,1
2025-03-01T10:00:00,JC105,HB102,1
2025-03-01T10:00:00,JC109,JC081,1
2025-03-01T10:00:00,JC110,HB203,1
2025-03-01T10:00:00,JC110,JC115,1
2025-03-01T10:00:00,JC115,JC008,1
2025-03-01T10:00:00,JC115,JC013,1
2025-03-01T10:00:00,JC115,JC014,2
2025-03-01T10:00:00,JC115,JC052,1
2025-03-01T10:00:00,JC115,JC057,1
2025-03-01T10:00:00,JC115,JC076,1
2025-03-01T10:00:00,JC116,HB201,1
2025-03-01T11:00:00,HB101,HB105,3
2025-03-01T11:00:00,HB101,HB201,1
2025-03-01T11:00:00,HB101,HB402,1
2025-03-01T11:00:00,HB101,JC066,1
2025-03-01T11:00:00,HB102,HB201,1
2025-03-01T11:00:00,HB102,HB502,1
2025-03-01T11:00:00,HB102,JC082,1
2025-03-01T11:00:00,HB102,JC115,2
2025-03-01T11:00:00,HB103,JC008,1
2025-03-01T11:00:00,HB105,HB303,1
2025-03-01T11:00:00,HB105,HB401,1
2025-03-01T11:00:00,HB201,HB102,2
2025-03-01T11:00:00,HB201,HB103,2
2025-03-01T11:00:00,HB201,HB201,1
2025-03-01T11:00:00,HB201,HB610,1
2025-03-01T11:00:00,HB202,HB102,1
2025-03-01T11:00:00,HB202,HB201,1
2025-03-01T11:00:00,HB202,JC008,1
2025-03-01T11:00:00,HB203,HB602,1
2025-03-01T11:00:00,HB203,HB611,2
2025-03-01T11:00:00,HB302,HB203,1
2025-03-01T11:00:00,HB302,HB407,2
2025-03-01T11:00:00,HB303,HB105,1
2025-03-01T11:00:00,HB303,HB201,1
2025-03-01T11:00:00,HB303,HB301,1
2025-03-01T11:00:00,HB303,JC105,1
2025-03-01T11:00:00,HB304,HB502,2
2025-03-01T11:00:00,HB305,HB305,1
2025-03-01T11:00:00,HB305,HB602,1
2025-03-01T11:00:00,HB401,HB101,1
2025-03-01T11:00:00,HB401,HB105,1
2025-03-01T11:00:00,HB401,HB601,1
2025-03-01T11:00:00,HB401,JC082,1
2025-03-01T11:00:00,HB402,HB101,1
2025-03-01T11:00:00,HB402,HB103,1
2025-03-01T11:00:00,HB402,HB608,1
2025-03-01T11:00:00,HB402,HB611,1
2025-03-01T11:00:00,HB404,HB502,1
2025-03-01T11:00:00,HB407,HB611,1
2025-03-01T11:00:00,HB408,HB404,1
2025-03-01T11:00:00,HB408,JC008,1
2025-03-01T11:00:00,HB501,,1
2025-03-01T11:00:00,HB501,HB304,1
2025-03-01T11:00:00,HB501,HB409,1
2025-03-01T11:00:00,HB501,HB501,1
2025-03-01T11:00:00,HB501,JC105,1
2025-03-01T11:00:00,HB502,HB102,1
2025-03-01T11:00:00,HB505,JC102,1
2025-03-01T11:00:00,HB506,HB305,1
2025-03-01T11:00:00,HB508,HB601,2
2025-03-01T11:00:00,HB508,HB603,1
2025-03-01T11:00:00,HB601,HB102,1
2025-03-01T11:00:00,HB601,HB402,1
2025-03-01T11:00:00,HB601,HB506,1
2025-03-01T11:00:00,HB601,HB508,2
2025-03-01T11:00:00,HB603,HB202,1
2025-03-01T11:00:00,HB603,HB502,1
2025-03-01T11:00:00,HB609,HB203,1
2025-03-01T11:00:00,HB609,HB407,1
2025-03-01T11:00:00,HB609,HB610,1
2025-03-01T11:00:00,HB609,JC014,1
2025-03-01T11:00:00,HB609,JC023,1
2025-03-01T11:00:00,HB610,HB609,1
2025-03-01T11:00:00,HB611,HB201,3
2025-03-01T11:00:00,HB611,HB202,3
2025-03-01T11:00:00,JC003,JC052,1
2025-03-01T11:00:00,JC006,JC003,1
2025-03-01T11:00:00,JC006,JC008,1
2025-03-01T11:00:00,JC006,JC038,1
2025-03-01T11:00:00,JC006,JC081,1
2025-03-01T11:00:00,JC008,HB103,1
2025-03-01T11:00:00,JC008,HB611,1
2025-03-01T11:00:00,JC008,JC066,1
2025-03-01T11:00:00,JC008,JC115,1
2025-03-01T11:00:00,JC009,JC003,1
2025-03-01T11:00:00,JC009,JC105,1
2025-03-01T11:00:00,JC009,JC115,1
2025-03-01T11:00:00,JC013,HB103,1
2025-03-01T11:00:00,JC013,HB408,1
2025-03-01T11:00:00,JC013,JC066,1
2025-03-01T11:00:00,JC013,JC072,2
2025-03-01T11:00:00,JC013,JC097,1
2025-03-01T11:00:00,JC013,JC105,1
2025-03-01T11:00:00,JC014,JC052,1
2025-03-01T11:00:00,JC014,JC066,1
2025-03-01T11:00:00,JC014,JC072,1
2025-03-01T11:00:00,JC014,JC075,1
2025-03-01T11:00:00,JC014,JC093,1
2025-03-01T11:00:00,JC019,JC032,1
2025-03-01T11:00:00,JC019,JC105,1
2025-03-01T11:00:00,JC022,HB102,1
2025-03-01T11:00:00,JC022,HB402,1
2025-03-01T11:00:00,JC022,JC032,2
2025-03-01T11:00:00,JC022,JC066,1
2025-03-01T11:00:00,JC023,JC009,1
2025-03-01T11:00:00,JC024,HB102,1
2025-03-01T11:00:00,JC024,HB401,1
2025-03-01T11:00:00,JC034,JC074,1
2025-03-01T11:00:00,JC035,HB102,1
2025-03-01T11:00:00,JC035,JC013,1
2025-03-01T11:00:00,JC035,JC053,1
2025-03-01T11:00:00,JC035,JC110,1
2025-03-01T11:00:00,JC038,JC003,1
2025-03-01T11:00:00,JC038,JC006,1
2025-03-01T11:00:00,JC038,JC035,1
2025-03-01T11:00:00,JC052,JC013,1
2025-03-01T11:00:00,JC052,JC052,1
2025-03-01T11:00:00,JC052,JC115,4
2025-03-01T11:00:00,JC052,JC116,4
2025-03-01T11:00:00,JC053,JC094,1
2025-03-01T11:00:00,JC053,JC109,1
2025-03-01T11:00:00,JC055,JC032,1
2025-03-01T11:00:00,JC055,JC097,1
2025-03-01T11:00:00,JC055,JC109,3
